64,158,158,158,64,65,158,158,158,46,53,53,53,53,53,53,53,53,30,-1,-1,-1,-1,-1,-1,-1,-1,46,16,16,16,16,16,16,16,16,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,122,122,122,48,48,48,66,66,122,122,122,30
28,29,30,64,64,65,66,29,30,64,28,29,30,64,64,65,66,29,30,-1,-1,-1,-1,-1,-1,-1,-1,64,28,29,30,64,64,65,66,29,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,140,140,140,66,66,66,65,66,140,140,140,48
28,29,28,64,65,66,28,28,29,28,122,122,122,64,65,122,122,122,30,-1,-1,-1,-1,-1,-1,-1,-1,28,122,122,122,64,65,122,122,122,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,158,158,158,48,48,64,65,28,158,158,158,66
28,29,46,64,65,66,28,46,47,46,140,140,140,64,65,140,140,140,30,-1,-1,-1,-1,-1,-1,-1,-1,46,140,140,140,64,65,140,140,140,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,29,30,66,66,66,64,65,46,64,64,65,66
28,29,64,64,65,66,28,64,65,64,158,158,158,64,65,158,158,158,30,-1,-1,-1,-1,-1,-1,-1,-1,64,158,158,158,64,65,158,158,158,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,86,30,-1,28,86,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,29,30,64,65,66,64,65,64,64,65,66,29
46,47,64,65,66,48,46,64,65,28,29,30,64,64,65,66,29,30,48,-1,-1,-1,-1,-1,-1,-1,-1,28,29,30,64,64,65,66,29,30,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,104,48,-1,46,104,104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,28,28,29,30,30,65,64,65,66,30,30,30
64,65,64,65,66,66,64,64,65,28,29,28,64,65,66,28,28,29,30,-1,-1,-1,-1,-1,-1,-1,-1,28,29,28,64,65,66,28,28,29,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,29,30,-1,64,65,66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,29,30,30,30,48,30,30,30,66,48,48,30
-1,-1,-1,-1,-1,-1,-1,-1,-1,28,29,46,64,65,66,28,46,47,48,-1,-1,-1,-1,-1,-1,-1,-1,28,29,46,64,65,66,28,46,47,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,122,48,-1,46,122,48,-1,-1,99,100,101,102,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,47,48,30,48,66,48,48,48,65,66,66,48
-1,-1,-1,-1,-1,-1,-1,-1,-1,28,29,64,64,65,66,28,64,65,66,-1,-1,-1,-1,-1,-1,-1,-1,28,29,64,64,65,66,28,64,65,66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,140,30,-1,64,140,66,-1,-1,117,118,119,120,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,65,66,48,66,66,66,66,66,64,65,66,66
-1,-1,-1,-1,-1,-1,-1,-1,-1,46,47,64,65,66,48,46,64,65,66,-1,-1,-1,-1,-1,-1,-1,-1,46,47,64,65,66,48,46,64,65,66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,158,48,-1,-1,158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,101,102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,101,102,100,101,102,100,101,102,-1,-1,-1,-1,-1,-1,-1,64,65,66,66,64,64,64,65,66,64,65,66,66
-1,-1,-1,-1,-1,-1,-1,-1,-1,64,65,64,65,66,66,64,64,65,66,-1,-1,-1,-1,-1,-1,-1,-1,64,65,64,65,66,66,64,64,65,66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,65,66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,29,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,47,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
